"mode"	"variant"	"file"	"scope_kib"	"input_bytes"	"archive_bytes"	"ratio"	"bpb"	"encode_seconds"	"decode_seconds"	"peak_ram_mib"	"roundtrip"	"codec_sha256"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"mozilla"	"32"	"32768"	"14402"	"0.43951416015625"	"3.51611328125"	"0.0995888"	"0.066725"	"4.5390625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"mr"	"32"	"32768"	"9086"	"0.27728271484375"	"2.21826171875"	"0.0794839"	"0.0489779"	"4.4375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"nci"	"32"	"32768"	"4718"	"0.14398193359375"	"1.15185546875"	"0.0841562"	"0.0649941"	"4.55859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"ooffice"	"32"	"32768"	"20800"	"0.634765625"	"5.078125"	"0.0819234"	"0.0470518"	"4.453125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"osdb"	"32"	"32768"	"26493"	"0.808502197265625"	"6.468017578125"	"0.0699407"	"0.0621447"	"2.6015625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"reymont"	"32"	"32768"	"18766"	"0.57269287109375"	"4.58154296875"	"0.076136"	"0.0441091"	"3.4140625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"samba"	"32"	"32768"	"18402"	"0.56158447265625"	"4.49267578125"	"0.0777371"	"0.0508157"	"4.5546875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"sao"	"32"	"32768"	"29064"	"0.886962890625"	"7.095703125"	"0.0617704"	"0.0636277"	"3.90234375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"webster"	"32"	"32768"	"21114"	"0.64434814453125"	"5.15478515625"	"0.0623854"	"0.0666779"	"4.58984375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"x-ray"	"32"	"32768"	"18829"	"0.574615478515625"	"4.596923828125"	"0.0722769"	"0.0674659"	"4.625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"record-transpose-zstd"	"r2-record-transpose-zstd"	"xml"	"32"	"32768"	"8981"	"0.274078369140625"	"2.192626953125"	"0.0689367"	"0.0622364"	"2.25390625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"dickens"	"32"	"32768"	"30616"	"0.934326171875"	"7.474609375"	"0.0590339"	"0.0418951"	"3.7109375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"mozilla"	"32"	"32768"	"24706"	"0.75396728515625"	"6.03173828125"	"0.0591841"	"0.0633217"	"3.7109375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"mr"	"32"	"32768"	"12364"	"0.3773193359375"	"3.0185546875"	"0.0791935"	"0.0483827"	"2.4921875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"nci"	"32"	"32768"	"18509"	"0.564849853515625"	"4.518798828125"	"0.0541075"	"0.0600169"	"4.48828125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"ooffice"	"32"	"32768"	"30781"	"0.939361572265625"	"7.514892578125"	"0.0556696"	"0.0630613"	"4.39453125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"osdb"	"32"	"32768"	"31715"	"0.967864990234375"	"7.742919921875"	"0.0685458"	"0.0650717"	"5.01171875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"reymont"	"32"	"32768"	"28084"	"0.8570556640625"	"6.8564453125"	"0.0541941"	"0.0496211"	"3.36328125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"samba"	"32"	"32768"	"27625"	"0.843048095703125"	"6.744384765625"	"0.0582688"	"0.0519409"	"4.67578125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"sao"	"32"	"32768"	"34802"	"1.06207275390625"	"8.49658203125"	"0.0685403"	"0.0511521"	"4.33984375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"webster"	"32"	"32768"	"30745"	"0.938262939453125"	"7.506103515625"	"0.0662584"	"0.0509416"	"4.12890625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"x-ray"	"32"	"32768"	"27154"	"0.82867431640625"	"6.62939453125"	"0.0586289"	"0.0766941"	"3.28515625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"jpegls"	"r2-jpegls"	"xml"	"32"	"32768"	"25671"	"0.783416748046875"	"6.267333984375"	"0.0705877"	"0.0667669"	"4.0546875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"dickens"	"32"	"32768"	"31542"	"0.96258544921875"	"7.70068359375"	"0.0888859"	"0.0575057"	"4.53125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"mozilla"	"32"	"32768"	"31925"	"0.974273681640625"	"7.794189453125"	"0.0709483"	"0.0496806"	"4.5234375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"mr"	"32"	"32768"	"26374"	"0.80487060546875"	"6.43896484375"	"0.0608149"	"0.0522031"	"4.5625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"nci"	"32"	"32768"	"27308"	"0.8333740234375"	"6.6669921875"	"0.0698604"	"0.0505735"	"5.515625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"ooffice"	"32"	"32768"	"33375"	"1.018524169921875"	"8.148193359375"	"0.0660949"	"0.0628847"	"3.515625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"osdb"	"32"	"32768"	"31654"	"0.96600341796875"	"7.72802734375"	"0.0869734"	"0.0661735"	"4.9453125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"reymont"	"32"	"32768"	"30798"	"0.93988037109375"	"7.51904296875"	"0.074056"	"0.0511339"	"5.046875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"samba"	"32"	"32768"	"31047"	"0.947479248046875"	"7.579833984375"	"0.0785267"	"0.0440672"	"4.30078125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"sao"	"32"	"32768"	"33309"	"1.016510009765625"	"8.132080078125"	"0.0750938"	"0.0483701"	"4.5703125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"webster"	"32"	"32768"	"31466"	"0.96026611328125"	"7.68212890625"	"0.063794"	"0.068413"	"4.53515625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"x-ray"	"32"	"32768"	"17930"	"0.54718017578125"	"4.37744140625"	"0.0718646"	"0.0683376"	"4.26953125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"flac-residual"	"r2-flac-residual"	"xml"	"32"	"32768"	"30013"	"0.915924072265625"	"7.327392578125"	"0.0839834"	"0.0514484"	"3.88671875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"dickens"	"32"	"32768"	"11322"	"0.34552001953125"	"2.76416015625"	"0.1046538"	"0.0583992"	"6.0625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"mozilla"	"32"	"32768"	"8869"	"0.270660400390625"	"2.165283203125"	"0.1007574"	"0.0792103"	"5.94140625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"mr"	"32"	"32768"	"6938"	"0.21173095703125"	"1.69384765625"	"0.1028788"	"0.0635404"	"6.13671875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"nci"	"32"	"32768"	"2366"	"0.07220458984375"	"0.57763671875"	"0.0967832"	"0.0514748"	"6.46875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"ooffice"	"32"	"32768"	"12584"	"0.384033203125"	"3.072265625"	"0.0913007"	"0.0656469"	"5.84375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"osdb"	"32"	"32768"	"14231"	"0.434295654296875"	"3.474365234375"	"0.0862005"	"0.0513228"	"5.953125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"reymont"	"32"	"32768"	"8742"	"0.26678466796875"	"2.13427734375"	"0.0936021"	"0.058523"	"6.10546875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"samba"	"32"	"32768"	"9204"	"0.2808837890625"	"2.2470703125"	"0.0867452"	"0.0517249"	"6.03515625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"sao"	"32"	"32768"	"23113"	"0.705352783203125"	"5.642822265625"	"0.1077584"	"0.0774984"	"5.88671875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"webster"	"32"	"32768"	"10905"	"0.332794189453125"	"2.662353515625"	"0.0990985"	"0.0809659"	"5.98046875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"x-ray"	"32"	"32768"	"18319"	"0.559051513671875"	"4.472412109375"	"0.1203596"	"0.0503232"	"6.54296875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"brotli-text"	"r2-brotli-text"	"xml"	"32"	"32768"	"2381"	"0.072662353515625"	"0.581298828125"	"0.0807223"	"0.0517313"	"6.28125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"dickens"	"32"	"32768"	"10890"	"0.33233642578125"	"2.65869140625"	"0.0883758"	"0.0723133"	"7.71875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"mozilla"	"32"	"32768"	"10622"	"0.32415771484375"	"2.59326171875"	"0.0981825"	"0.0819798"	"7.75390625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"mr"	"32"	"32768"	"8264"	"0.252197265625"	"2.017578125"	"0.0890752"	"0.0646267"	"7.86328125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"nci"	"32"	"32768"	"2521"	"0.076934814453125"	"0.615478515625"	"0.0848054"	"0.0644464"	"7.7734375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"ooffice"	"32"	"32768"	"14885"	"0.454254150390625"	"3.634033203125"	"0.0901841"	"0.0673375"	"7.765625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"osdb"	"32"	"32768"	"16981"	"0.518218994140625"	"4.145751953125"	"0.0794824"	"0.066692"	"8.5078125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"reymont"	"32"	"32768"	"9258"	"0.28253173828125"	"2.26025390625"	"0.0764447"	"0.0655343"	"8.4140625"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"samba"	"32"	"32768"	"9020"	"0.2752685546875"	"2.2021484375"	"0.085772"	"0.0822568"	"8.26953125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"sao"	"32"	"32768"	"28778"	"0.87823486328125"	"7.02587890625"	"0.1038695"	"0.0816232"	"7.859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"webster"	"32"	"32768"	"11105"	"0.338897705078125"	"2.711181640625"	"0.0929591"	"0.0822832"	"7.7421875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"x-ray"	"32"	"32768"	"25749"	"0.785797119140625"	"6.286376953125"	"0.0851718"	"0.0685375"	"6.79296875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"cmix-word-zstd"	"r2-cmix-word-zstd"	"xml"	"32"	"32768"	"2499"	"0.076263427734375"	"0.610107421875"	"0.0745679"	"0.0669649"	"7.7734375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"dickens"	"32"	"32768"	"14609"	"0.445831298828125"	"3.566650390625"	"17.7044163"	"17.7151195"	"120.8125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"mozilla"	"32"	"32768"	"11193"	"0.341583251953125"	"2.732666015625"	"19.1935941"	"18.9369845"	"120.8125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"mr"	"32"	"32768"	"6973"	"0.212799072265625"	"1.702392578125"	"18.6756733"	"18.6703355"	"120.796875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"nci"	"32"	"32768"	"4533"	"0.138336181640625"	"1.106689453125"	"18.5383035"	"18.168977"	"120.79296875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"ooffice"	"32"	"32768"	"13966"	"0.42620849609375"	"3.40966796875"	"19.3707389"	"19.3687581"	"120.8125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"osdb"	"32"	"32768"	"22398"	"0.68353271484375"	"5.46826171875"	"19.5050334"	"18.3769287"	"120.80078125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"reymont"	"32"	"32768"	"10647"	"0.324920654296875"	"2.599365234375"	"17.2241814"	"17.0387171"	"120.8125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"samba"	"32"	"32768"	"14103"	"0.430389404296875"	"3.443115234375"	"17.1017117"	"17.0728766"	"120.796875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"sao"	"32"	"32768"	"23817"	"0.726837158203125"	"5.814697265625"	"17.1867194"	"17.1911393"	"120.796875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"webster"	"32"	"32768"	"14627"	"0.446380615234375"	"3.571044921875"	"17.1040569"	"17.0836235"	"120.8125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"x-ray"	"32"	"32768"	"18618"	"0.56817626953125"	"4.54541015625"	"17.2236246"	"17.3142281"	"120.796875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"neural-lstm"	"r2-neural-lstm"	"xml"	"32"	"32768"	"6544"	"0.19970703125"	"1.59765625"	"16.9738723"	"17.211332"	"120.796875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"dickens"	"32"	"32768"	"14777"	"0.450958251953125"	"3.607666015625"	"17.1742949"	"17.1293323"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"mozilla"	"32"	"32768"	"11241"	"0.343048095703125"	"2.744384765625"	"17.5938326"	"17.5659707"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"mr"	"32"	"32768"	"7009"	"0.213897705078125"	"1.711181640625"	"17.3509476"	"17.2429654"	"120.8046875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"nci"	"32"	"32768"	"4571"	"0.139495849609375"	"1.115966796875"	"17.1338628"	"17.212704"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"ooffice"	"32"	"32768"	"13924"	"0.4249267578125"	"3.3994140625"	"17.5530294"	"19.1339856"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"osdb"	"32"	"32768"	"22187"	"0.677093505859375"	"5.416748046875"	"18.8852721"	"18.3441271"	"120.8046875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"reymont"	"32"	"32768"	"10568"	"0.322509765625"	"2.580078125"	"17.9596752"	"17.8703602"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"samba"	"32"	"32768"	"13752"	"0.419677734375"	"3.357421875"	"18.0441921"	"18.5844045"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"sao"	"32"	"32768"	"23810"	"0.72662353515625"	"5.81298828125"	"18.0393373"	"18.0566486"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"webster"	"32"	"32768"	"14722"	"0.44927978515625"	"3.59423828125"	"18.0138799"	"17.9011622"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"x-ray"	"32"	"32768"	"18194"	"0.55523681640625"	"4.44189453125"	"18.1772391"	"18.3654486"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"shared-neural-lstm"	"r2-shared-neural-lstm"	"xml"	"32"	"32768"	"6286"	"0.19183349609375"	"1.53466796875"	"18.5589889"	"18.8261964"	"120.80859375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"dickens"	"32"	"32768"	"13353"	"0.407501220703125"	"3.260009765625"	"11.4795957"	"11.3861216"	"23.421875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"mozilla"	"32"	"32768"	"9701"	"0.296051025390625"	"2.368408203125"	"12.352151"	"12.5728168"	"23.41796875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"mr"	"32"	"32768"	"6266"	"0.19122314453125"	"1.52978515625"	"11.5977713"	"11.474227"	"23.21484375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"nci"	"32"	"32768"	"3743"	"0.114227294921875"	"0.913818359375"	"11.3097807"	"11.0219787"	"23.3125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"ooffice"	"32"	"32768"	"12092"	"0.3690185546875"	"2.9521484375"	"13.0687147"	"12.9862374"	"23.42578125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"osdb"	"32"	"32768"	"20835"	"0.635833740234375"	"5.086669921875"	"14.7335856"	"13.9595138"	"23.421875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"reymont"	"32"	"32768"	"8881"	"0.271026611328125"	"2.168212890625"	"11.6457578"	"11.4019437"	"23.40234375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"samba"	"32"	"32768"	"12334"	"0.37640380859375"	"3.01123046875"	"11.4069032"	"11.2912033"	"23.453125"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"sao"	"32"	"32768"	"21710"	"0.66253662109375"	"5.30029296875"	"15.566749"	"15.9101871"	"23.3984375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"webster"	"32"	"32768"	"13379"	"0.408294677734375"	"3.266357421875"	"11.6959347"	"11.5955734"	"23.4296875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"x-ray"	"32"	"32768"	"16668"	"0.5086669921875"	"4.0693359375"	"14.7574326"	"15.2045878"	"23.46484375"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
"lstm-compress"	"r2-lstm-compress"	"xml"	"32"	"32768"	"4841"	"0.147735595703125"	"1.181884765625"	"12.1630188"	"12.0100705"	"23.32421875"	"PASS"	"8D0798541BC867734D16AC65ECC6DD25B3E94B69B5531FBFA28B806324A84688"
