"stage","block_size_kib","file","scope_kib","input_sha256","ranker_version","ranker_crc32","ranker_sha256","policy","reference_kind","full_auto_archive_bytes","shortlist_archive_bytes","regret_vs_full_auto_bytes","full_auto_selected_modes","shortlist_candidate_modes","full_auto_selected_mode_covered","tie_aware_winner_recall_available","candidates_evaluated","encode_seconds","decode_seconds","peak_ram_mib","roundtrip"
"e5-router","32","xml","64","E32AFF2BEBF00105A17DD57F5490C1986D17543CEE837B42EB56B3E0E6F8E7F1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","2784","2784","0","paq8px-generic-sse=2","0:2,36:2","True","False","4","19.206045","19.3282102","542.85546875","PASS"
"e5-router","32","xml","64","E32AFF2BEBF00105A17DD57F5490C1986D17543CEE837B42EB56B3E0E6F8E7F1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","2784","2784","0","paq8px-generic-sse=2","0:2,2:2,36:2,37:2","True","False","8","33.4077382","18.8263104","542.9921875","PASS"
"e5-router","32","xml","64","E32AFF2BEBF00105A17DD57F5490C1986D17543CEE837B42EB56B3E0E6F8E7F1","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","2784","2784","0","paq8px-generic-sse=2","0:2,2:2,4:2,6:2,19:2,28:2,36:2,37:2","True","False","16","46.7016754","24.2709703","543.6171875","PASS"
"e5-router","64","dickens","128","20E33FCC8FAA96DC32A2D0921115C0F363E64C598A5847CE1A3876E356D59872","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","35166","35502","336","paq8px-detected-sse=2","0:2,36:2","False","False","4","83.1254657","82.9452823","546.77734375","PASS"
"e5-router","64","dickens","128","20E33FCC8FAA96DC32A2D0921115C0F363E64C598A5847CE1A3876E356D59872","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","35166","35166","0","paq8px-detected-sse=2","0:2,2:2,36:2,37:2","True","False","8","127.1070817","38.9853249","546.7109375","PASS"
"e5-router","64","dickens","128","20E33FCC8FAA96DC32A2D0921115C0F363E64C598A5847CE1A3876E356D59872","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","35166","35166","0","paq8px-detected-sse=2","0:2,2:2,4:2,6:2,19:2,28:2,36:2,37:2","True","False","16","127.4811496","38.8933297","546.70703125","PASS"
"e5-router","64","dickens","32","FC42DCB9849222C8704C9DCAE606D075B389B66244FB215035148D6409EC0B31","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","9598","9688","90","paq8px-detected-sse=1","0:1,36:1","False","False","2","17.5727272","17.7565832","546.375","PASS"
"e5-router","64","dickens","32","FC42DCB9849222C8704C9DCAE606D075B389B66244FB215035148D6409EC0B31","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","9598","9598","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","29.1510528","6.9409631","546.43359375","PASS"
"e5-router","64","dickens","32","FC42DCB9849222C8704C9DCAE606D075B389B66244FB215035148D6409EC0B31","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","9598","9598","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","29.367279","7.021936","546.37890625","PASS"
"e5-router","64","dickens","64","134AD989A7B8B40C900A3B9C0F4895317DFD827D9E6E933895B08D2F4A8A8293","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","17844","18022","178","paq8px-detected-sse=1","0:1,36:1","False","False","2","39.4277092","39.4752393","546.70703125","PASS"
"e5-router","64","dickens","64","134AD989A7B8B40C900A3B9C0F4895317DFD827D9E6E933895B08D2F4A8A8293","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","17844","17844","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","61.5597009","16.9807025","546.69921875","PASS"
"e5-router","64","dickens","64","134AD989A7B8B40C900A3B9C0F4895317DFD827D9E6E933895B08D2F4A8A8293","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","17844","17844","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","61.7607903","17.0198387","546.71484375","PASS"
"e5-router","64","mozilla","128","85CDBEA98382DB12E9A21FF90E1907452712D074000A6B855D2CA215FA591EB4","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","13598","13598","0","paq8px-generic-sse=2","0:2,36:2","True","False","4","54.7949349","54.3606091","551.71875","PASS"
"e5-router","64","mozilla","128","85CDBEA98382DB12E9A21FF90E1907452712D074000A6B855D2CA215FA591EB4","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","13598","13598","0","paq8px-generic-sse=2","0:2,2:2,36:2,37:2","True","False","8","115.9109122","54.2572516","734.06640625","PASS"
"e5-router","64","mozilla","128","85CDBEA98382DB12E9A21FF90E1907452712D074000A6B855D2CA215FA591EB4","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","13598","13598","0","paq8px-generic-sse=2","0:2,2:2,3:2,4:2,10:2,12:2,36:2,37:2","True","False","16","116.2686705","54.1972581","734.06640625","PASS"
"e5-router","64","mozilla","32","9DDEEF36CA0CA55B72FE3376D005926DFF3400A2ADE6EAE18482D8017D8645DB","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","6256","6285","29","paq8px-detected-sse=1","0:1,36:1","False","False","2","13.6135512","13.5174892","550.45703125","PASS"
"e5-router","64","mozilla","32","9DDEEF36CA0CA55B72FE3376D005926DFF3400A2ADE6EAE18482D8017D8645DB","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","6256","6256","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","32.1664093","13.0062362","734.05078125","PASS"
"e5-router","64","mozilla","32","9DDEEF36CA0CA55B72FE3376D005926DFF3400A2ADE6EAE18482D8017D8645DB","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","6256","6256","0","paq8px-detected-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","32.1875268","12.9662136","734.0390625","PASS"
"e5-router","64","mozilla","64","B0050240663F54371D372303EEABA0A59AB0758BCD565F4F639D06561E6BC996","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","8856","8856","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","27.6171145","27.7954916","551.71484375","PASS"
"e5-router","64","mozilla","64","B0050240663F54371D372303EEABA0A59AB0758BCD565F4F639D06561E6BC996","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","8856","8856","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","60.9449577","27.5197155","734.08984375","PASS"
"e5-router","64","mozilla","64","B0050240663F54371D372303EEABA0A59AB0758BCD565F4F639D06561E6BC996","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","8856","8856","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","60.8612386","27.587636","734.0703125","PASS"
"e5-router","64","mr","128","473A6A883480C7B2E69402AD888AC07B347C2DF61C6AA0D84E8B8130A27792EA","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","21814","21814","0","paq8px-generic-sse=2","0:2,36:2","True","False","4","63.4018036","63.3438616","546.0859375","PASS"
"e5-router","64","mr","128","473A6A883480C7B2E69402AD888AC07B347C2DF61C6AA0D84E8B8130A27792EA","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","21814","21814","0","paq8px-generic-sse=2","0:2,2:2,36:2,37:2","True","False","8","134.8444312","63.5430734","546.109375","PASS"
"e5-router","64","mr","128","473A6A883480C7B2E69402AD888AC07B347C2DF61C6AA0D84E8B8130A27792EA","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","21814","21814","0","paq8px-generic-sse=2","0:2,2:2,3:2,4:2,10:2,12:2,36:2,37:2","True","False","16","134.4032565","63.5983521","546.1171875","PASS"
"e5-router","64","mr","32","3BB287B0AF65F777AB00C14E362B4D1962087260556001BBEE0689AA10D9F76A","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","5167","5167","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","10.766","10.8150837","545.859375","PASS"
"e5-router","64","mr","32","3BB287B0AF65F777AB00C14E362B4D1962087260556001BBEE0689AA10D9F76A","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","5167","5167","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","28.9662354","10.7770146","545.87890625","PASS"
"e5-router","64","mr","32","3BB287B0AF65F777AB00C14E362B4D1962087260556001BBEE0689AA10D9F76A","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","5167","5167","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","29.0623706","10.7501071","545.88671875","PASS"
"e5-router","64","mr","64","CAB7B6408934009A4BBFEDB57BEB4943BF5478CF8B3688D01F004E0422EBC651","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","10732","10732","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","34.3314943","34.2931564","546.08984375","PASS"
"e5-router","64","mr","64","CAB7B6408934009A4BBFEDB57BEB4943BF5478CF8B3688D01F004E0422EBC651","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","10732","10732","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","75.9906212","34.340741","546.109375","PASS"
"e5-router","64","mr","64","CAB7B6408934009A4BBFEDB57BEB4943BF5478CF8B3688D01F004E0422EBC651","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","10732","10732","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","76.354143","34.0726327","546.1171875","PASS"
"e5-router","64","nci","128","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","4773","4947","174","paq8px-detected-sse=2","0:2,36:2","False","False","4","44.9014703","44.8890962","543.28515625","PASS"
"e5-router","64","nci","128","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","4773","4773","0","paq8px-detected-sse=2","0:2,2:2,36:2,37:2","True","False","8","71.7170775","21.157819","543.39453125","PASS"
"e5-router","64","nci","128","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","4773","4773","0","paq8px-detected-sse=2","0:2,2:2,4:2,6:2,19:2,28:2,36:2,37:2","True","False","16","71.6831542","20.8388173","544.05078125","PASS"
"e5-router","64","nci","32","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","1341","1369","28","paq8px-detected-sse=1","0:1,36:1","False","False","2","7.5950485","7.6288035","540.90234375","PASS"
"e5-router","64","nci","32","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","1341","1341","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","13.9629344","4.1366421","540.875","PASS"
"e5-router","64","nci","32","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","1341","1341","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","14.0960071","4.0933085","540.890625","PASS"
"e5-router","64","nci","64","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","2058","2142","84","paq8px-detected-sse=1","0:1,36:1","False","False","2","19.2939782","19.1384606","542.40234375","PASS"
"e5-router","64","nci","64","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","2058","2058","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","32.4802433","7.7703995","542.3984375","PASS"
"e5-router","64","nci","64","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","2058","2058","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","32.7022084","7.8765038","542.40234375","PASS"
"e5-router","64","ooffice","128","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","42441","42656","215","paq8px-detected-sse=2","0:2,36:2","False","False","4","91.6466195","91.6801478","552.78515625","PASS"
"e5-router","64","ooffice","128","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","42441","42441","0","paq8px-detected-sse=2","0:2,2:2,36:2,37:2","True","False","8","188.713333","91.7565513","552.828125","PASS"
"e5-router","64","ooffice","128","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","42441","42441","0","paq8px-detected-sse=2","0:2,2:2,3:2,4:2,10:2,12:2,36:2,37:2","True","False","16","188.8445342","91.6276264","552.8671875","PASS"
"e5-router","64","ooffice","32","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","8097","8097","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","16.0831715","16.3221191","551.24609375","PASS"
"e5-router","64","ooffice","32","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","8097","8097","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","38.0727862","16.1906059","551.28125","PASS"
"e5-router","64","ooffice","32","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","8097","8097","0","paq8px-generic-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","38.1098116","16.2098687","551.2578125","PASS"
"e5-router","64","ooffice","64","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","19134","19206","72","paq8px-detected-sse=1","0:1,36:1","False","False","2","41.059872","40.9313177","552.78125","PASS"
"e5-router","64","ooffice","64","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","19134","19134","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","87.3645091","41.0076941","552.86328125","PASS"
"e5-router","64","ooffice","64","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","19134","19134","0","paq8px-detected-sse=1","0:1,2:1,3:1,4:1,10:1,12:1,36:1,37:1","True","False","8","87.6703053","41.0833131","552.8515625","PASS"
"e5-router","64","osdb","128","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","38016","38016","0","paq8px-generic-sse=2","0:2,36:2","True","False","4","81.280099","81.6933593","549.87109375","PASS"
"e5-router","64","osdb","128","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","38016","38016","0","paq8px-generic-sse=2","0:2,2:2,36:2,37:2","True","False","8","168.5361115","81.337907","549.95703125","PASS"
"e5-router","64","osdb","128","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","38016","38016","0","paq8px-generic-sse=2","0:2,2:2,4:2,6:2,19:2,28:2,36:2,37:2","True","False","16","168.582935","81.4147072","550.6640625","PASS"
"e5-router","64","osdb","32","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","11420","11420","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","17.9084292","17.971702","548.39453125","PASS"
"e5-router","64","osdb","32","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","11420","11420","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","41.5648743","18.1043136","548.38671875","PASS"
"e5-router","64","osdb","32","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","11420","11420","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","41.5406627","18.0265319","548.4296875","PASS"
"e5-router","64","osdb","64","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","18994","18994","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","37.925777","37.8548769","549.87890625","PASS"
"e5-router","64","osdb","64","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","18994","18994","0","paq8px-generic-sse=1","0:1,2:1,36:1,37:1","True","False","4","81.2491242","37.7547027","549.91796875","PASS"
"e5-router","64","osdb","64","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","18994","18994","0","paq8px-generic-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","81.3760898","37.8351897","549.921875","PASS"
"e5-router","64","reymont","128","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","21488","21669","181","paq8px-detected-sse=2","0:2,36:2","False","False","4","68.2914383","68.4179639","545.15625","PASS"
"e5-router","64","reymont","128","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","21488","21488","0","paq8px-detected-sse=2","0:2,2:2,36:2,37:2","True","False","8","105.3192638","31.7564659","545.31640625","PASS"
"e5-router","64","reymont","128","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","21488","21488","0","paq8px-detected-sse=2","0:2,2:2,4:2,6:2,19:2,28:2,36:2,37:2","True","False","16","105.6282174","31.7635443","545.97265625","PASS"
"e5-router","64","reymont","32","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","5679","5726","47","paq8px-detected-sse=1","0:1,36:1","False","False","2","13.6623249","13.5923208","544.8515625","PASS"
"e5-router","64","reymont","32","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","5679","5679","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","23.1299109","5.8003489","544.79296875","PASS"
"e5-router","64","reymont","32","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","5679","5679","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","23.4588281","5.7688615","544.73828125","PASS"
"e5-router","64","reymont","64","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","10629","10718","89","paq8px-detected-sse=1","0:1,36:1","False","False","2","31.3420517","31.2630649","545.2578125","PASS"
"e5-router","64","reymont","64","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","10629","10629","0","paq8px-detected-sse=1","0:1,2:1,36:1,37:1","True","False","4","49.8686527","13.2489798","545.15625","PASS"
"e5-router","64","reymont","64","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","10629","10629","0","paq8px-detected-sse=1","0:1,2:1,4:1,6:1,19:1,28:1,36:1,37:1","True","False","8","50.2489406","13.3879025","545.14453125","PASS"
"e5-router","64","samba","128","F3B8C4AD35BC6CF21977895D6F04A22B1422605942FA5AFE35CE28B2A221D7E8","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","31779","31779","0","paq8px-generic-sse=2","0:2,36:2","True","False","4","71.6419711","71.7807342","545.921875","PASS"
"e5-router","64","samba","128","F3B8C4AD35BC6CF21977895D6F04A22B1422605942FA5AFE35CE28B2A221D7E8","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k4","full-auto-reference","31779","31779","0","paq8px-generic-sse=2","0:2,2:2,36:2,37:2","True","False","8","138.2687425","71.4702948","546.15625","PASS"
"e5-router","64","samba","128","F3B8C4AD35BC6CF21977895D6F04A22B1422605942FA5AFE35CE28B2A221D7E8","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k8","full-auto-reference","31779","31779","0","paq8px-generic-sse=2","0:2,2:2,4:2,6:2,19:2,28:2,36:2,37:2","True","False","16","138.5039097","71.6496183","546.796875","PASS"
"e5-router","64","samba","32","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","auto-k2","full-auto-reference","7956","7956","0","paq8px-generic-sse=1","0:1,36:1","True","False","2","15.9114014","15.8222943","545.3203125","PASS"
