"stage","policy","block_size_kib","timing_repeat","warmup","fast_thread_count","telemetry_worker_count","candidates_evaluated","full_oracle_evaluated","ranker_version","ranker_crc32","ranker_sha256","candidate_modes","fast_block_latency_samples","fast_queue_plus_service_p50_ns","fast_queue_plus_service_p95_ns","fast_service_p50_ns","fast_service_p95_ns","fast_queue_plus_service_ns","fast_service_ns","experiment_id","variant","repeat","case_order","file","scope_kib","input_path","input_bytes","input_sha256","archive_path","archive_bytes","archive_sha256","decoded_path","decoded_bytes","decoded_sha256","encode_seconds","decode_seconds","encode_peak_ram_mib","decode_peak_ram_mib","peak_ram_mib","codec_sha256","parameters","encode_command","decode_command","encode_exit_code","decode_exit_code","started_at","status","roundtrip","block_types","notes"
"e5-router","auto-k4","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,2:1,36:1,37:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","10","nci","32","inputs/32KiB/nci.bin","32768","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","archives/32KiB/nci.hz2","1341","678E33A41DCF66B8D195990EC59425F468F104AB64BA868623DCE6783BF92DDA","decoded/32KiB/nci.decoded","32768","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","13.9629344","4.1366421","540.875","361.7734375","540.875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\32KiB\nci.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\nci.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\nci.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\32KiB\nci.decoded""","0","0","2026-08-29T04:17:58.4047999+08:00","COMPLETE","PASS","paq8px-detected-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,2:1,36:1,37:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","11","nci","64","inputs/64KiB/nci.bin","65536","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","archives/64KiB/nci.hz2","2058","A647C28FCE20ED4B7B5082627DE6AFFC1187BFB23D03C752A3298CDDB2805BE4","decoded/64KiB/nci.decoded","65536","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","32.4802433","7.7703995","542.3984375","364.0859375","542.3984375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\64KiB\nci.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\64KiB\nci.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\64KiB\nci.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\64KiB\nci.decoded""","0","0","2026-08-29T04:18:16.5856037+08:00","COMPLETE","PASS","paq8px-detected-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,2:2,36:2,37:2","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","12","nci","128","inputs/128KiB/nci.bin","131072","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","archives/128KiB/nci.hz2","4773","E34010CAD2FE534BEC16A93C39D4E8300CC3B7BDB86359CE54A1B364B4B4329A","decoded/128KiB/nci.decoded","131072","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","71.7170775","21.157819","543.39453125","366.390625","543.39453125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\128KiB\nci.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\128KiB\nci.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\128KiB\nci.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\128KiB\nci.decoded""","0","0","2026-08-29T04:18:56.9206978+08:00","COMPLETE","PASS","paq8px-detected-sse=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,2:1,36:1,37:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","13","ooffice","32","inputs/32KiB/ooffice.bin","32768","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","archives/32KiB/ooffice.hz2","8097","0F4DE6DD6DE3130274BD45710A1EA770DB2A0CC044725E23D98928AD989F6630","decoded/32KiB/ooffice.decoded","32768","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","38.0727862","16.1906059","551.28125","551.18359375","551.28125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\32KiB\ooffice.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\ooffice.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\ooffice.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\32KiB\ooffice.decoded""","0","0","2026-08-29T04:20:29.8804555+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,2:1,36:1,37:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","14","ooffice","64","inputs/64KiB/ooffice.bin","65536","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","archives/64KiB/ooffice.hz2","19134","C0B99FE8D82BEB28A1931CE7ED7B499CC7E02E8FCDA8C6B3B54DBB6F9120942C","decoded/64KiB/ooffice.decoded","65536","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","87.3645091","41.0076941","552.86328125","552.7265625","552.86328125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\64KiB\ooffice.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\64KiB\ooffice.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\64KiB\ooffice.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\64KiB\ooffice.decoded""","0","0","2026-08-29T04:21:24.2657551+08:00","COMPLETE","PASS","paq8px-detected-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,2:2,36:2,37:2","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","15","ooffice","128","inputs/128KiB/ooffice.bin","131072","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","archives/128KiB/ooffice.hz2","42441","FF68CFA071A3E97BF179CC371A9078C89D621074E2548B7B5D56A7B296D76465","decoded/128KiB/ooffice.decoded","131072","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","188.713333","91.7565513","552.828125","552.7265625","552.828125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\128KiB\ooffice.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\128KiB\ooffice.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\128KiB\ooffice.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\128KiB\ooffice.decoded""","0","0","2026-08-29T04:23:32.7336523+08:00","COMPLETE","PASS","paq8px-detected-sse=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,2:1,36:1,37:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","16","osdb","32","inputs/32KiB/osdb.bin","32768","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","archives/32KiB/osdb.hz2","11420","279669EBF23548953045419EF810A7AAF44162FCBFEB0D3F970FE485F709E9EA","decoded/32KiB/osdb.decoded","32768","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","41.5648743","18.1043136","548.38671875","548.3125","548.38671875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\32KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\32KiB\osdb.decoded""","0","0","2026-08-29T04:28:13.2960412+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,2:1,36:1,37:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","17","osdb","64","inputs/64KiB/osdb.bin","65536","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","archives/64KiB/osdb.hz2","18994","41D55EEDD7DBFC38DEB629A8FF61F547B78898D691F4EF34E343A61C35247550","decoded/64KiB/osdb.decoded","65536","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","81.2491242","37.7547027","549.91796875","549.8125","549.91796875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\64KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\64KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\64KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\64KiB\osdb.decoded""","0","0","2026-08-29T04:29:13.0481932+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,2:2,36:2,37:2","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","18","osdb","128","inputs/128KiB/osdb.bin","131072","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","archives/128KiB/osdb.hz2","38016","CC75DD75A733F90C78C2599A56E9C60DA98ED8A24EAF0F52271FA15B3E027CF4","decoded/128KiB/osdb.decoded","131072","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","168.5361115","81.337907","549.95703125","549.75","549.95703125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\128KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\128KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\128KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\128KiB\osdb.decoded""","0","0","2026-08-29T04:31:12.1375593+08:00","COMPLETE","PASS","paq8px-generic-sse=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,2:1,36:1,37:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","19","reymont","32","inputs/32KiB/reymont.bin","32768","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","archives/32KiB/reymont.hz2","5679","C28FE6E7FA1F83DD6A4C0455BDC672B0B5CA34DFEB791738578F5F52E8FBCD17","decoded/32KiB/reymont.decoded","32768","9D5E4B9340C2260DAE7DDB01B3EDA58236FF2DE5E1FF4D56767AA840B6FB1A87","23.1299109","5.8003489","544.79296875","369.11328125","544.79296875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\32KiB\reymont.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\reymont.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\reymont.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\32KiB\reymont.decoded""","0","0","2026-08-29T04:35:22.0969706+08:00","COMPLETE","PASS","paq8px-detected-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,2:1,36:1,37:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","20","reymont","64","inputs/64KiB/reymont.bin","65536","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","archives/64KiB/reymont.hz2","10629","4D47217E410F82C8489A1BD62A2720C7EF3C950137EAD6C3AE2079EB49F89984","decoded/64KiB/reymont.decoded","65536","A5ECAAABB133F1ADF8DE6062BE6381D143E87F9F8050EEA9B5BE6F92B88C3C22","49.8686527","13.2489798","545.15625","369.8359375","545.15625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\64KiB\reymont.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\64KiB\reymont.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\64KiB\reymont.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\64KiB\reymont.decoded""","0","0","2026-08-29T04:35:51.1173928+08:00","COMPLETE","PASS","paq8px-detected-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,2:2,36:2,37:2","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","21","reymont","128","inputs/128KiB/reymont.bin","131072","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","archives/128KiB/reymont.hz2","21488","2C59D363C21720E1731685FE5B134406AA0ECE324EEBF0D27A0376638D7F7601","decoded/128KiB/reymont.decoded","131072","A6CA7478854C1E80DFEAF9FB3444B357F9D7625E55232FAE3B3632A5A1217DEA","105.3192638","31.7564659","545.31640625","369.82421875","545.31640625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\128KiB\reymont.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\128KiB\reymont.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\128KiB\reymont.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\128KiB\reymont.decoded""","0","0","2026-08-29T04:36:54.3201579+08:00","COMPLETE","PASS","paq8px-detected-sse=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e5-router","auto-k4","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,2:1,36:1,37:1","0","0","0","0","0","","","hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1","r2-auto-k4","1","22","samba","32","inputs/32KiB/samba.bin","32768","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","archives/32KiB/samba.hz2","7956","34AFF36D5F1B58FF637F6382E16DD199165902F5EAEE2815EFB1EB18C3B38BF2","decoded/32KiB/samba.decoded","32768","9C4F5BEE544E4531E4946E62F796987418B4526911C34877EF282F14DD57AD12","37.1125171","15.9098181","545.30859375","545.18359375","545.30859375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=auto-k4;block_size=65536;zstd_level=19;lzma_level=9;threads=1;process_timeout_seconds=3600","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=auto-k4 --block-size=65536 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\inputs\32KiB\samba.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\samba.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\archives\32KiB\samba.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e5-router-320dd1b-v1\children\hybridzip-r2-e5-router-320dd1b-v1-auto-k4-b64-r1\decoded\32KiB\samba.decoded""","0","0","2026-08-29T04:39:11.4815589+08:00","COMPLETE","PASS","paq8px-generic-sse=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
